,x_ankle_l,y_ankle_l,error_ankle_l,x_ankle_r,y_ankle_r,error_ankle_r,x_knee_l,y_knee_l,error_knee_l,x_knee_r,y_knee_r,error_knee_r,x_hip_l,y_hip_l,error_hip_l,x_hip_r,y_hip_r,error_hip_r,x_wrist_l,y_wrist_l,error_wrist_l,x_wrist_r,y_wrist_r,error_wrist_r,x_elbow_l,y_elbow_l,error_elbow_l,x_elbow_r,y_elbow_r,error_elbow_r,x_shoulder_l,y_shoulder_l,error_shoulder_l,x_shoulder_r,y_shoulder_r,error_shoulder_r,x_chin,y_chin,error_chin,x_forehead,y_forehead,error_forehead,y0,y1,picture_name,is_right,pose
0,411.9888474131003,326.36325311660767,0.7550104260444641,381.0179237127304,223.58827590942383,0.5816822052001953,305.72056889533997,67.18726378679276,0.7356911301612854,298.6814339160919,67.15812486410141,0.6316673159599304,379.3196536898613,227.80301220715046,0.6951944231987,435.61313062906265,340.3219641447067,0.9112762808799744,101.99465751647949,323.28749495744705,0.6757808923721313,149.0512866973877,267.97811500169337,0.3643292188644409,195.7170403599739,196.34034273028374,0.408427357673645,162.35692024230957,209.16469955444336,0.3608735203742981,148.956128180027,264.82318019866943,0.6098397970199585,99.51075550913811,324.54863822460175,0.329656720161438,168.76905369758606,210.99681174755096,0.910584032535553,175.68624877929688,262.57008266448975,0.8011771440505981,_,_,../Pose_Images/All/Images (44)_Downward_Right_Resized.Jpeg,1.0,1.0
1,99.28413987159729,347.4293805360794,0.9692521095275879,152.07963275909424,257.0653965473175,0.8303935527801514,211.3323625922203,153.06599736213684,0.8168253302574158,205.27883911132812,149.83382737636566,0.7806539535522461,149.69439935684204,257.383496761322,0.7350883483886719,114.46188342571259,331.9753383398056,0.8382906913757324,331.29481559991837,341.0741605758667,0.4471054673194885,356.906557738781,330.7961572408676,0.8534746170043945,324.560575902462,285.976624250412,0.7248563766479492,286.0561330318451,271.09917426109314,0.2960532605648041,352.49973154067993,318.46528363227844,0.3544238209724426,394.3410575389862,335.21752643585205,0.856221079826355,300.7625443339348,284.3904993534088,0.9239405393600464,308.212303429842,330.2273653745651,0.8693671822547913,_,_,../Pose_Images/All/Downward-Facing_Dog-21_Downward_Right_Resized.Jpeg,1.0,1.0
2,425.6833336353302,344.91417050361633,0.7152724266052246,350.9000656604767,268.81573182344437,0.5453746914863586,322.40292966365814,148.99088686704636,0.9030909538269043,313.9564869403839,150.4419150352478,0.613297164440155,350.9534184932709,271.54714918136597,0.7956491112709045,429.37820863723755,345.72598528862,0.6330111026763916,104.1337251663208,357.5745187997818,0.9066327810287476,142.26667714118958,325.5812166929245,0.423527330160141,194.32617282867432,267.3593804240227,0.2812512516975403,188.73543149232864,267.8230479359627,0.5123969912528992,146.6721075773239,331.49548387527466,0.9342817068099976,101.81397151947021,369.97490978240967,0.8958772420883179,179.44136655330658,280.63378047943115,0.8622696399688721,125.81857812404633,302.23090624809265,0.9214480519294739,_,_,../Pose_Images/All/Images - 2019-05-12T205914.195_Downward_Right_Resized.Jpeg,1.0,1.0
3,103.8249282836914,355.94217812269926,0.8292569518089294,168.09177231788635,261.9842677116394,0.8034881353378296,211.57927387952805,147.87095391750336,0.783363938331604,215.28906345367432,141.64953446388245,0.6503589153289795,165.22542023658752,262.2484142780304,0.7031480073928833,139.00306117534637,326.81767892837524,0.8595720529556274,339.35354870557785,395.29848301410675,0.9887039065361023,323.5272034704685,324.05882654339075,0.9523857235908508,320.6917269229889,238.3357138633728,0.7864130735397339,329.3953893184662,240.85154151916504,0.4995573163032532,319.76275730133057,319.44658041000366,0.7120682001113892,336.0874664783478,353.8181595802307,0.9213355779647827,332.38383197784424,253.46865022182465,0.8683268427848816,371.7213186919689,289.07969641685486,0.9622011780738831,_,_,../Pose_Images/All/Img_6916_Downward_Right_Resized.Jpeg,1.0,1.0
4,116.30347195267677,292.49907898902893,0.9638437032699585,169.04502391815186,213.70397806167603,0.915197491645813,217.93563175201416,133.9050362110138,0.8700591921806335,215.44290685653687,133.43753933906555,0.710641622543335,167.27661967277527,212.3989897966385,0.2657279372215271,125.10786843299866,283.34145855903625,0.7890592217445374,411.8222316503525,314.92971205711365,0.872438907623291,360.11592626571655,283.0281673669815,0.8733411431312561,308.31907588243484,242.6152229309082,0.6090370416641235,315.4810510277748,239.99636006355286,0.4605555534362793,365.3980405330658,281.5802414417267,0.8612685799598694,409.3948528766632,312.9637656211853,0.8532731533050537,314.32465386390686,249.65532541275024,0.9306799173355103,358.1406183242798,278.77231431007385,0.7866078615188599,_,_,../Pose_Images/All/Downward-Facing_Dog-86_Downward_Right_Resized.Jpeg,1.0,1.0
5,443.940321162343,351.6873393058777,0.9305679202079773,404.8381667137146,275.6163614988327,0.5898162126541138,330.1964317560196,139.83303755521774,0.8083617687225342,326.0507619380951,140.36323550343513,0.7565711736679077,404.65249133110046,276.4885702729225,0.4657859206199646,495.4160478115082,388.13399408757687,0.5247202515602112,155.94151300564408,406.82869482040405,0.5504226088523865,195.76342813670635,336.7069354057312,0.5744679570198059,214.83701181411743,261.1834464073181,0.605124831199646,212.0252856090665,252.99159979820251,0.6108682751655579,195.71459218859673,335.1744191646576,0.5074685215950012,153.02020263671875,409.0949869155884,0.3533423840999603,196.38945230841637,265.5892970561981,0.7169895172119141,172.69476062059402,315.6365056037903,0.3526315689086914,_,_,../Pose_Images/All/Img_7410_Downward_Right_Resized.Jpeg,1.0,1.0
6,110.0188159942627,369.0086512565613,0.4001832604408264,166.6923909187317,302.973180770874,0.9008203148841858,222.10830235481262,204.09180928766727,0.7772395014762878,226.34633445739746,202.71688187122345,0.4979499876499176,166.53558611869812,302.1703152656555,0.5317238569259644,113.54021787643433,370.0871982574463,0.8247263431549072,409.18781566619873,408.43213152885437,0.3780152499675751,350.14413356781006,387.25482630729675,0.9070470333099365,308.9550716280937,329.90208101272583,0.516972541809082,305.24785804748535,327.7705342769623,0.5268914103507996,362.1363695859909,361.8980233669281,0.44881024956703186,396.75334042310715,381.3427085876465,0.7326476573944092,307.8337091803551,329.75254821777344,0.5875098705291748,347.4723935723305,354.3656883239746,0.4837178885936737,_,_,../Pose_Images/All/Downward-Facing_Dog-66_Downward_Right_Resized.Jpeg,1.0,1.0
7,116.08927571028471,402.7534728050232,0.23673340678215027,283.3527118563652,388.2740668952465,0.020749568939208984,306.4270316362381,381.9291526079178,0.010299831628799438,291.77460411190987,386.1427490711212,0.02503761649131775,276.90142035484314,387.86354215443134,0.0572124719619751,122.74405336380005,404.2559210062027,0.07214924693107605,110.54216146469116,230.0389564037323,0.00971376895904541,339.49874597787857,383.35281562805176,0.0026019811630249023,322.22272741794586,355.8358866274357,0.0014442205429077148,180.2849262356758,136.2754807472229,0.001968681812286377,355.75925375521183,275.784232839942,0.006102770566940308,383.9972071647644,290.7616128921509,0.01632380485534668,172.85555070638657,137.8004539012909,0.0011532008647918701,114.72971546649933,389.7081651687622,0.000485837459564209,_,_,../Pose_Images/All/Images (5)_Downward_Right_Resized.Jpeg,1.0,1.0
8,47.21202278137207,335.68539357185364,0.7677422761917114,254.8441481590271,174.61032557487488,0.07873204350471497,205.88927054405212,130.30319678783417,0.6656777858734131,208.59408831596375,133.51182901859283,0.5353741645812988,260.57854598760605,174.36415767669678,0.09708577394485474,440.2351026535034,373.3573672771454,0.3816264867782593,437.66103422641754,376.9766483306885,0.2897644639015198,406.99030804634094,336.9049379825592,0.16114172339439392,356.9182220697403,254.13196063041687,0.47387558221817017,385.8547251224518,311.40816354751587,0.27759698033332825,392.1194248199463,308.0609077811241,0.534848153591156,433.50776290893555,376.4180979728699,0.653735339641571,360.9964120388031,280.9816906452179,0.4871845543384552,380.8199323415756,325.13719177246094,0.6261099576950073,_,_,../Pose_Images/All/Images - 2019-05-12T205635.733_Downward_Right_Resized.Jpeg,1.0,1.0
9,169.108136177063,366.9354679584503,0.8632028102874756,202.46032691001892,322.3705302476883,0.7474027872085571,243.20518618822098,263.2539687156677,0.8387685418128967,241.86726760864258,263.81944394111633,0.7802527546882629,202.45759236812592,320.1753239631653,0.7255454063415527,170.37082421779633,367.18184757232666,0.46621498465538025,353.4615650177002,385.9344093799591,0.3708188831806183,318.0591697692871,349.75700199604034,0.03591039776802063,299.2674766778946,339.39195889234543,0.0013099610805511475,300.5152266025543,338.25312089920044,0.0008635818958282471,310.1742935180664,346.7069835662842,0.011121183633804321,352.6701765060425,384.4313712120056,0.12323012948036194,298.2224097251892,332.59107702970505,0.00013503432273864746,380.3947038948536,121.0534873008728,0.003045976161956787,_,_,../Pose_Images/All/Images - 2019-05-12T205011.575_Downward_Right_Resized.Jpeg,1.0,1.0
